path,dataset,orig_label,eb_label,split,face_ratio
data/processed/affectnet/0/019946.jpg,affectnet,0,0,train,0.4337882995605469
data/processed/affectnet/0/017943.jpg,affectnet,0,0,train,0.358428955078125
data/processed/affectnet/0/016485.jpg,affectnet,0,0,train,0.341583251953125
data/processed/affectnet/0/015832.jpg,affectnet,0,0,train,0.42055511474609375
data/processed/affectnet/0/015826.jpg,affectnet,0,0,train,0.2781715393066406
data/processed/affectnet/0/017957.jpg,affectnet,0,0,train,0.37939453125
data/processed/affectnet/0/016491.jpg,affectnet,0,0,train,0.4973793029785156
data/processed/affectnet/0/015198.jpg,affectnet,0,0,test,0.3470306396484375
data/processed/affectnet/0/015417.jpg,affectnet,0,0,train,0.3188438415527344
data/processed/affectnet/0/018133.jpg,affectnet,0,0,test,0.4295654296875
data/processed/affectnet/0/017200.jpg,affectnet,0,0,test,0.41961669921875
data/processed/affectnet/0/016678.jpg,affectnet,0,0,train,0.42949676513671875
data/processed/affectnet/0/018655.jpg,affectnet,0,0,test,0.4341316223144531
data/processed/affectnet/0/017566.jpg,affectnet,0,0,train,0.31375885009765625
data/processed/affectnet/0/015371.jpg,affectnet,0,0,train,0.4334449768066406
data/processed/affectnet/0/015365.jpg,affectnet,0,0,val,0.452850341796875
data/processed/affectnet/0/018899.jpg,affectnet,0,0,train,0.6405868530273438
data/processed/affectnet/0/018641.jpg,affectnet,0,0,train,0.37353515625
data/processed/affectnet/0/017572.jpg,affectnet,0,0,test,0.34999847412109375
data/processed/affectnet/0/018127.jpg,affectnet,0,0,train,0.3162689208984375
data/processed/affectnet/0/017214.jpg,affectnet,0,0,test,0.43254852294921875
data/processed/affectnet/0/019239.jpg,affectnet,0,0,train,0.349273681640625
data/processed/affectnet/0/015403.jpg,affectnet,0,0,train,0.38323974609375
data/processed/affectnet/0/016122.jpg,affectnet,0,0,test,0.3884696960449219
data/processed/affectnet/0/019211.jpg,affectnet,0,0,train,0.45505523681640625
data/processed/affectnet/0/016644.jpg,affectnet,0,0,val,0.39943695068359375
data/processed/affectnet/0/019577.jpg,affectnet,0,0,test,0.366119384765625
data/processed/affectnet/0/018669.jpg,affectnet,0,0,train,0.4097900390625
data/processed/affectnet/0/016650.jpg,affectnet,0,0,train,0.28514862060546875
data/processed/affectnet/0/019563.jpg,affectnet,0,0,train,0.41082000732421875
data/processed/affectnet/0/016888.jpg,affectnet,0,0,test,0.42629241943359375
data/processed/affectnet/0/015359.jpg,affectnet,0,0,val,0.4058837890625
data/processed/affectnet/0/017228.jpg,affectnet,0,0,train,0.37522125244140625
data/processed/affectnet/0/016136.jpg,affectnet,0,0,train,0.41168212890625
data/processed/affectnet/0/019205.jpg,affectnet,0,0,train,0.37811279296875
data/processed/affectnet/0/016863.jpg,affectnet,0,0,train,0.3475685119628906
data/processed/affectnet/0/018696.jpg,affectnet,0,0,test,0.3958740234375
data/processed/affectnet/0/019588.jpg,affectnet,0,0,train,0.4955291748046875
data/processed/affectnet/0/016877.jpg,affectnet,0,0,train,0.3863983154296875
data/processed/affectnet/0/018682.jpg,affectnet,0,0,test,0.3127403259277344
data/processed/affectnet/0/017599.jpg,affectnet,0,0,train,0.3144073486328125
data/processed/affectnet/0/016687.jpg,affectnet,0,0,train,0.38527679443359375
data/processed/affectnet/0/018872.jpg,affectnet,0,0,train,0.4756317138671875
data/processed/affectnet/0/016693.jpg,affectnet,0,0,train,0.439453125
data/processed/affectnet/0/018866.jpg,affectnet,0,0,train,0.3296012878417969
data/processed/affectnet/0/018867.jpg,affectnet,0,0,train,0.380126953125
data/processed/affectnet/0/016692.jpg,affectnet,0,0,train,0.6044998168945312
data/processed/affectnet/0/018873.jpg,affectnet,0,0,test,0.43792724609375
data/processed/affectnet/0/016686.jpg,affectnet,0,0,train,0.459136962890625
data/processed/affectnet/0/017598.jpg,affectnet,0,0,train,0.4218292236328125
data/processed/affectnet/0/018683.jpg,affectnet,0,0,train,0.4380683898925781
data/processed/affectnet/0/016876.jpg,affectnet,0,0,val,0.391387939453125
data/processed/affectnet/0/019589.jpg,affectnet,0,0,train,0.40616607666015625
data/processed/affectnet/0/018697.jpg,affectnet,0,0,test,0.41965484619140625
data/processed/affectnet/0/016862.jpg,affectnet,0,0,test,0.39666748046875
data/processed/affectnet/0/015358.jpg,affectnet,0,0,train,0.446075439453125
data/processed/affectnet/0/016889.jpg,affectnet,0,0,train,0.3236083984375
data/processed/affectnet/0/019562.jpg,affectnet,0,0,train,0.3809165954589844
data/processed/affectnet/0/016651.jpg,affectnet,0,0,train,0.3763160705566406
data/processed/affectnet/0/019204.jpg,affectnet,0,0,train,0.4207763671875
data/processed/affectnet/0/016137.jpg,affectnet,0,0,train,0.3891944885253906
data/processed/affectnet/0/017229.jpg,affectnet,0,0,train,0.37059783935546875
data/processed/affectnet/0/019210.jpg,affectnet,0,0,train,0.4011077880859375
data/processed/affectnet/0/016123.jpg,affectnet,0,0,train,0.3607749938964844
data/processed/affectnet/0/018668.jpg,affectnet,0,0,val,0.443328857421875
data/processed/affectnet/0/019576.jpg,affectnet,0,0,train,0.39446258544921875
data/processed/affectnet/0/016645.jpg,affectnet,0,0,train,0.43531036376953125
data/processed/affectnet/0/017573.jpg,affectnet,0,0,train,0.3676185607910156
data/processed/affectnet/0/018640.jpg,affectnet,0,0,train,0.4671478271484375
data/processed/affectnet/0/018898.jpg,affectnet,0,0,train,0.4010009765625
data/processed/affectnet/0/015364.jpg,affectnet,0,0,val,0.3979034423828125
data/processed/affectnet/0/015402.jpg,affectnet,0,0,train,0.495452880859375
data/processed/affectnet/0/019238.jpg,affectnet,0,0,train,0.3441925048828125
data/processed/affectnet/0/017215.jpg,affectnet,0,0,train,0.4557609558105469
data/processed/affectnet/0/018126.jpg,affectnet,0,0,train,0.4079132080078125
data/processed/affectnet/0/017201.jpg,affectnet,0,0,val,0.42856597900390625
data/processed/affectnet/0/018132.jpg,affectnet,0,0,train,0.3673095703125
data/processed/affectnet/0/015416.jpg,affectnet,0,0,train,0.2939491271972656
data/processed/affectnet/0/015370.jpg,affectnet,0,0,train,0.363006591796875
data/processed/affectnet/0/017567.jpg,affectnet,0,0,val,0.4703521728515625
data/processed/affectnet/0/018654.jpg,affectnet,0,0,train,0.4412384033203125
data/processed/affectnet/0/016679.jpg,affectnet,0,0,train,0.4656028747558594
data/processed/affectnet/0/015827.jpg,affectnet,0,0,test,0.4656486511230469
data/processed/affectnet/0/015199.jpg,affectnet,0,0,test,0.4452667236328125
data/processed/affectnet/0/016490.jpg,affectnet,0,0,train,0.3547210693359375
data/processed/affectnet/0/017956.jpg,affectnet,0,0,val,0.360015869140625
data/processed/affectnet/0/016484.jpg,affectnet,0,0,train,0.3973388671875
data/processed/affectnet/0/017942.jpg,affectnet,0,0,train,0.382354736328125
data/processed/affectnet/0/015833.jpg,affectnet,0,0,val,0.37146759033203125
data/processed/affectnet/0/019947.jpg,affectnet,0,0,train,0.39269256591796875
data/processed/affectnet/0/019953.jpg,affectnet,0,0,test,0.49448394775390625
data/processed/affectnet/0/018495.jpg,affectnet,0,0,train,0.48113250732421875
data/processed/affectnet/0/018318.jpg,affectnet,0,0,val,0.3633842468261719
data/processed/affectnet/0/016335.jpg,affectnet,0,0,test,0.4290771484375
data/processed/affectnet/0/019006.jpg,affectnet,0,0,train,0.37628173828125
data/processed/affectnet/0/016453.jpg,affectnet,0,0,test,0.43877410888671875
data/processed/affectnet/0/019760.jpg,affectnet,0,0,train,0.45111083984375
data/processed/affectnet/0/016447.jpg,affectnet,0,0,train,0.414581298828125
data/processed/affectnet/0/019774.jpg,affectnet,0,0,train,0.556640625
data/processed/affectnet/0/017981.jpg,affectnet,0,0,test,0.4442863464355469
data/processed/affectnet/0/017759.jpg,affectnet,0,0,train,0.4090080261230469
data/processed/affectnet/0/016321.jpg,affectnet,0,0,train,0.347137451171875
data/processed/affectnet/0/019012.jpg,affectnet,0,0,train,0.528839111328125
data/processed/affectnet/0/015628.jpg,affectnet,0,0,train,0.3050994873046875
data/processed/affectnet/0/018324.jpg,affectnet,0,0,train,0.40378570556640625
data/processed/affectnet/0/017017.jpg,affectnet,0,0,train,0.37060546875
data/processed/affectnet/0/016309.jpg,affectnet,0,0,train,0.3562774658203125
data/processed/affectnet/0/015600.jpg,affectnet,0,0,train,0.39007568359375
data/processed/affectnet/0/015166.jpg,affectnet,0,0,train,0.4947509765625
data/processed/affectnet/0/019984.jpg,affectnet,0,0,train,0.3623719420330432
data/processed/affectnet/0/018442.jpg,affectnet,0,0,val,0.3856010437011719
data/processed/affectnet/0/017771.jpg,affectnet,0,0,train,0.4647636413574219
data/processed/affectnet/0/019748.jpg,affectnet,0,0,train,0.28971099853515625
data/processed/affectnet/0/018456.jpg,affectnet,0,0,train,0.3707427978515625
data/processed/affectnet/0/017765.jpg,affectnet,0,0,train,0.48032379150390625
data/processed/affectnet/0/015172.jpg,affectnet,0,0,val,0.37236785888671875
data/processed/affectnet/0/015614.jpg,affectnet,0,0,test,0.3778724670410156
data/processed/affectnet/0/018330.jpg,affectnet,0,0,val,0.3920173645019531
data/processed/affectnet/0/017003.jpg,affectnet,0,0,test,0.46273040771484375
data/processed/affectnet/0/016282.jpg,affectnet,0,0,train,0.4492950439453125
data/processed/affectnet/0/015953.jpg,affectnet,0,0,train,0.37713623046875
data/processed/affectnet/0/017822.jpg,affectnet,0,0,train,0.38814544677734375
data/processed/affectnet/0/020056.jpg,affectnet,0,0,train,0.5968446334960074
data/processed/affectnet/0/017836.jpg,affectnet,0,0,val,0.35245513916015625
data/processed/affectnet/0/015947.jpg,affectnet,0,0,train,0.3240814208984375
data/processed/affectnet/0/017188.jpg,affectnet,0,0,test,0.3578376770019531
data/processed/affectnet/0/016296.jpg,affectnet,0,0,train,0.3930816650390625
data/processed/affectnet/0/018293.jpg,affectnet,0,0,train,0.4229164123535156
data/processed/affectnet/0/019833.jpg,affectnet,0,0,test,0.4236946105957031
data/processed/affectnet/0/019827.jpg,affectnet,0,0,train,0.4118194580078125
data/processed/affectnet/0/018287.jpg,affectnet,0,0,val,0.3881378173828125
data/processed/affectnet/0/015990.jpg,affectnet,0,0,train,0.3235816955566406
data/processed/affectnet/0/015748.jpg,affectnet,0,0,train,0.3316650390625
data/processed/affectnet/0/016241.jpg,affectnet,0,0,train,0.4712677001953125
data/processed/affectnet/0/019172.jpg,affectnet,0,0,test,0.3402900695800781
data/processed/affectnet/0/017639.jpg,affectnet,0,0,test,0.3235740661621094
data/processed/affectnet/0/020095.jpg,affectnet,0,0,val,0.6911511366437819
data/processed/affectnet/0/016527.jpg,affectnet,0,0,train,0.366119384765625
data/processed/affectnet/0/019614.jpg,affectnet,0,0,train,0.32004547119140625
data/processed/affectnet/0/020081.jpg,affectnet,0,0,train,0.5503851829444221
data/processed/affectnet/0/016533.jpg,affectnet,0,0,val,0.369354248046875
data/processed/affectnet/0/019600.jpg,affectnet,0,0,train,0.5563430786132812
data/processed/affectnet/0/016255.jpg,affectnet,0,0,test,0.3843994140625
data/processed/affectnet/0/019166.jpg,affectnet,0,0,val,0.3778724670410156
data/processed/affectnet/0/018278.jpg,affectnet,0,0,val,0.491943359375
data/processed/affectnet/0/015984.jpg,affectnet,0,0,train,0.3541984558105469
data/processed/affectnet/0/018250.jpg,affectnet,0,0,test,0.3590583801269531
data/processed/affectnet/0/017163.jpg,affectnet,0,0,train,0.38031005859375
data/processed/affectnet/0/015774.jpg,affectnet,0,0,test,0.3765106201171875
data/processed/affectnet/0/015012.jpg,affectnet,0,0,train,0.46913909912109375
data/processed/affectnet/0/018536.jpg,affectnet,0,0,val,0.3621673583984375
data/processed/affectnet/0/017605.jpg,affectnet,0,0,val,0.42658233642578125
data/processed/affectnet/0/019628.jpg,affectnet,0,0,train,0.34783172607421875
data/processed/affectnet/0/018522.jpg,affectnet,0,0,train,0.3817901611328125
data/processed/affectnet/0/017611.jpg,affectnet,0,0,train,0.4642219543457031
data/processed/affectnet/0/015006.jpg,affectnet,0,0,test,0.4160614013671875
data/processed/affectnet/0/015760.jpg,affectnet,0,0,val,0.4907341003417969
data/processed/affectnet/0/016269.jpg,affectnet,0,0,train,0.471588134765625
data/processed/affectnet/0/018244.jpg,affectnet,0,0,train,0.3876953125
data/processed/affectnet/0/017177.jpg,affectnet,0,0,train,0.37387847900390625
data/processed/affectnet/0/015589.jpg,affectnet,0,0,train,0.4014892578125
data/processed/affectnet/0/016080.jpg,affectnet,0,0,train,0.31813812255859375
data/processed/affectnet/0/016094.jpg,affectnet,0,0,train,0.3303871154785156
data/processed/affectnet/0/018907.jpg,affectnet,0,0,val,0.4342498779296875
data/processed/affectnet/0/016902.jpg,affectnet,0,0,train,0.45357513427734375
data/processed/affectnet/0/018091.jpg,affectnet,0,0,val,0.371490478515625
data/processed/affectnet/0/018085.jpg,affectnet,0,0,train,0.391571044921875
data/processed/affectnet/0/016916.jpg,affectnet,0,0,train,0.358428955078125
data/processed/affectnet/0/019416.jpg,affectnet,0,0,train,0.32391357421875
data/processed/affectnet/0/016725.jpg,affectnet,0,0,train,0.40378570556640625
data/processed/affectnet/0/018708.jpg,affectnet,0,0,train,0.35381317138671875
data/processed/affectnet/0/019370.jpg,affectnet,0,0,train,0.45318603515625
data/processed/affectnet/0/016043.jpg,affectnet,0,0,train,0.36560821533203125
data/processed/affectnet/0/017349.jpg,affectnet,0,0,test,0.5434494018554688
data/processed/affectnet/0/019364.jpg,affectnet,0,0,train,0.4573783874511719
data/processed/affectnet/0/016057.jpg,affectnet,0,0,train,0.4437294006347656
data/processed/affectnet/0/019402.jpg,affectnet,0,0,train,0.39919281005859375
data/processed/affectnet/0/016731.jpg,affectnet,0,0,train,0.4270172119140625
data/processed/affectnet/0/015238.jpg,affectnet,0,0,train,0.400177001953125
data/processed/affectnet/0/016719.jpg,affectnet,0,0,train,0.3920249938964844
data/processed/affectnet/0/017407.jpg,affectnet,0,0,train,0.413848876953125
data/processed/affectnet/0/018734.jpg,affectnet,0,0,train,0.3527069091796875
data/processed/affectnet/0/015210.jpg,affectnet,0,0,train,0.37110137939453125
data/processed/affectnet/0/015576.jpg,affectnet,0,0,train,0.411529541015625
data/processed/affectnet/0/017361.jpg,affectnet,0,0,train,0.3147010803222656
data/processed/affectnet/0/018052.jpg,affectnet,0,0,val,0.46502685546875
data/processed/affectnet/0/017375.jpg,affectnet,0,0,val,0.4058837890625
data/processed/affectnet/0/018046.jpg,affectnet,0,0,train,0.43737030029296875
data/processed/affectnet/0/019358.jpg,affectnet,0,0,train,0.3532867431640625
data/processed/affectnet/0/015562.jpg,affectnet,0,0,train,0.333984375
data/processed/affectnet/0/015204.jpg,affectnet,0,0,val,0.30035400390625
data/processed/affectnet/0/017413.jpg,affectnet,0,0,train,0.3991127014160156
data/processed/affectnet/0/018720.jpg,affectnet,0,0,train,0.4171257019042969
data/processed/affectnet/0/017363.jpg,affectnet,0,0,train,0.403228759765625
data/processed/affectnet/0/018050.jpg,affectnet,0,0,test,0.39653778076171875
data/processed/affectnet/0/015574.jpg,affectnet,0,0,test,0.45013427734375
data/processed/affectnet/0/015212.jpg,affectnet,0,0,train,0.40807342529296875
data/processed/affectnet/0/017405.jpg,affectnet,0,0,train,0.3773460388183594
data/processed/affectnet/0/018736.jpg,affectnet,0,0,val,0.35760498046875
data/processed/affectnet/0/019428.jpg,affectnet,0,0,train,0.39943695068359375
data/processed/affectnet/0/017411.jpg,affectnet,0,0,train,0.4023933410644531
data/processed/affectnet/0/018722.jpg,affectnet,0,0,train,0.3821983337402344
data/processed/affectnet/0/015206.jpg,affectnet,0,0,train,0.3955421447753906
data/processed/affectnet/0/015560.jpg,affectnet,0,0,val,0.38527679443359375
data/processed/affectnet/0/016069.jpg,affectnet,0,0,train,0.4129486083984375
data/processed/affectnet/0/017377.jpg,affectnet,0,0,train,0.4553108215332031
data/processed/affectnet/0/018044.jpg,affectnet,0,0,train,0.435882568359375
data/processed/affectnet/0/015548.jpg,affectnet,0,0,train,0.4275054931640625
data/processed/affectnet/0/019372.jpg,affectnet,0,0,train,0.4617462158203125
data/processed/affectnet/0/016041.jpg,affectnet,0,0,train,0.373260498046875
data/processed/affectnet/0/017439.jpg,affectnet,0,0,train,0.3787040710449219
data/processed/affectnet/0/019414.jpg,affectnet,0,0,train,0.37762451171875
data/processed/affectnet/0/016727.jpg,affectnet,0,0,train,0.3891944885253906
data/processed/affectnet/0/019400.jpg,affectnet,0,0,train,0.3421783447265625
data/processed/affectnet/0/016733.jpg,affectnet,0,0,train,0.3745079040527344
data/processed/affectnet/0/019366.jpg,affectnet,0,0,train,0.3546943664550781
data/processed/affectnet/0/016055.jpg,affectnet,0,0,train,0.4638481140136719
data/processed/affectnet/0/018078.jpg,affectnet,0,0,train,0.39520263671875
data/processed/affectnet/0/018093.jpg,affectnet,0,0,val,0.45528411865234375
data/processed/affectnet/0/016900.jpg,affectnet,0,0,train,0.3406867980957031
data/processed/affectnet/0/018939.jpg,affectnet,0,0,train,0.452789306640625
data/processed/affectnet/0/016914.jpg,affectnet,0,0,train,0.565338134765625
data/processed/affectnet/0/018087.jpg,affectnet,0,0,train,0.446990966796875
data/processed/affectnet/0/019399.jpg,affectnet,0,0,train,0.32389068603515625
data/processed/affectnet/0/018911.jpg,affectnet,0,0,train,0.34515380859375
data/processed/affectnet/0/018905.jpg,affectnet,0,0,train,0.42696380615234375
data/processed/affectnet/0/016928.jpg,affectnet,0,0,train,0.3482818603515625
data/processed/affectnet/0/017388.jpg,affectnet,0,0,val,0.38243865966796875
data/processed/affectnet/0/016096.jpg,affectnet,0,0,test,0.36077880859375
data/processed/affectnet/0/016519.jpg,affectnet,0,0,train,0.412139892578125
data/processed/affectnet/0/018534.jpg,affectnet,0,0,test,0.4921913146972656
data/processed/affectnet/0/017607.jpg,affectnet,0,0,train,0.40570068359375
data/processed/affectnet/0/015776.jpg,affectnet,0,0,train,0.40828704833984375
data/processed/affectnet/0/018252.jpg,affectnet,0,0,train,0.35381317138671875
data/processed/affectnet/0/017161.jpg,affectnet,0,0,train,0.425994873046875
data/processed/affectnet/0/018246.jpg,affectnet,0,0,train,0.36042022705078125
data/processed/affectnet/0/017175.jpg,affectnet,0,0,train,0.328369140625
data/processed/affectnet/0/019158.jpg,affectnet,0,0,train,0.3696441650390625
data/processed/affectnet/0/015762.jpg,affectnet,0,0,val,0.42629241943359375
data/processed/affectnet/0/015004.jpg,affectnet,0,0,train,0.45623779296875
data/processed/affectnet/0/018520.jpg,affectnet,0,0,val,0.419769287109375
data/processed/affectnet/0/017613.jpg,affectnet,0,0,val,0.3586463928222656
data/processed/affectnet/0/016525.jpg,affectnet,0,0,train,0.4773597717285156
data/processed/affectnet/0/019616.jpg,affectnet,0,0,train,0.45357513427734375
data/processed/affectnet/0/018508.jpg,affectnet,0,0,train,0.529632568359375
data/processed/affectnet/0/016243.jpg,affectnet,0,0,train,0.2929229736328125
data/processed/affectnet/0/019170.jpg,affectnet,0,0,train,0.41913604736328125
data/processed/affectnet/0/015992.jpg,affectnet,0,0,train,0.49343109130859375
data/processed/affectnet/0/015986.jpg,affectnet,0,0,train,0.3410224914550781
data/processed/affectnet/0/017149.jpg,affectnet,0,0,train,0.4033699035644531
data/processed/affectnet/0/016257.jpg,affectnet,0,0,test,0.38088226318359375
data/processed/affectnet/0/019164.jpg,affectnet,0,0,train,0.38150787353515625
data/processed/affectnet/0/016531.jpg,affectnet,0,0,train,0.39479827880859375
data/processed/affectnet/0/019602.jpg,affectnet,0,0,train,0.3773307800292969
